,user_id,isbn,book_rating,user,book
9551,278851,1885071213,7.0,1224,3949
9552,278852,0449907597,8.0,1225,1853
9553,278854,0316184152,7.0,1226,615
9554,278854,0375703063,7.0,1226,992
9555,278854,042516098X,7.0,1226,1410
9556,278854,0425163393,7.0,1226,1413
9558,278854,0553275739,6.0,1226,2268
9560,278854,0553579606,8.0,1226,2368
9563,8,0002005018,5.0,0,0
9571,8,074322678X,5.0,0,3005
9575,8,0887841740,5.0,0,3558
9576,8,1552041778,5.0,0,3721
9578,8,1567407781,6.0,0,3815
9579,8,1575663937,6.0,0,3855
9580,8,1881320189,7.0,0,3941
9582,9,0452264464,6.0,1,2019
9586,12,1879384493,10.0,2,3936
9587,14,0061076031,5.0,3,191
9588,14,0439095026,5.0,3,1489
9589,14,0689821166,6.0,3,2929
9591,16,0345402871,9.0,4,770
9594,17,0425099148,7.0,5,1377
9595,17,0553264990,5.0,5,2249
9598,17,0891075275,6.0,5,3568
9599,17,0891076182,3.0,5,3569
9600,19,0375759778,7.0,6,1022
9602,22,3404921038,7.0,7,4162
9607,26,0446310786,10.0,8,1668
9608,26,0449005615,9.0,8,1797
9609,32,0060168013,8.0,9,51
9616,39,0553582909,8.0,10,2385
9617,39,0671888587,7.0,10,2758
9618,42,0553582747,7.0,11,2382
9621,44,0440223571,8.0,12,1568
9624,51,0440225701,9.0,13,1578
9625,53,0060914068,3.0,14,105
9626,53,0156047624,10.0,14,434
9627,53,0245542957,6.0,14,462
9628,53,0380715899,9.0,14,1060
9632,56,0671623249,7.0,15,2663
9634,56,0679865691,9.0,15,2840
9635,64,2070423204,7.0,16,4019
9637,67,0394743741,7.0,17,1261
9646,69,1853260053,8.0,18,3910
9647,70,1414035004,10.0,19,3691
9648,73,0060938412,5.0,20,132
9652,75,1558531025,5.0,21,3747
9654,78,0394895894,8.0,22,1276
9656,81,0375410538,5.0,23,966
9657,82,0966986105,10.0,24,3663
9658,83,087113375X,7.0,25,3443
9659,85,0340767936,5.0,26,674
9661,86,0060930365,4.0,27,120
9663,87,0071416331,8.0,28,259
9664,87,0375509038,8.0,28,985
9665,88,0553062042,7.0,29,2186
9666,91,0316769487,9.0,30,636
9667,92,8445071408,7.0,31,4394
9668,92,8445071769,8.0,31,4395
9669,92,8445071777,10.0,31,4396
9671,97,0671867156,7.0,32,2747
9672,99,0312252617,8.0,33,509
9673,99,0312261594,8.0,33,510
9674,99,0316748641,7.0,33,634
9676,99,0385235941,6.0,33,1130
9677,99,0446677450,10.0,33,1782
9678,99,0451166892,3.0,33,1881
9679,99,0553347594,9.0,33,2303
9680,99,0671621009,10.0,33,2660
9685,102,8472238822,7.0,34,4403
9686,107,0671864769,8.0,35,2746
9687,109,0671521519,5.0,36,2636
9688,110,0440222303,6.0,37,1564
9689,114,0312953453,7.0,38,557
9690,114,0446608653,9.0,38,1744
9691,114,0446612545,9.0,38,1768
9692,114,0446612618,8.0,38,1770
9693,114,0451208080,8.0,38,1935
9694,114,0553584383,9.0,38,2393
9695,114,0671027360,10.0,38,2600
9696,114,0812575954,5.0,38,3334
9697,125,0679429220,10.0,39,2778
9698,129,0316735736,7.0,40,633
9700,133,0345372700,10.0,41,743
9709,141,0840734530,10.0,42,3397
9722,162,0451205197,5.0,43,1926
9724,165,0060976845,9.0,44,144
9725,165,0061099325,4.0,44,212
9726,165,0446612545,5.0,44,1768
9728,169,0446601640,7.0,45,1725
9732,176,1900850303,4.0,46,3974
9735,178,0451410319,6.0,47,1958
9763,183,2070567842,8.0,48,4027
9780,183,8401422825,9.0,48,4341
9783,183,8440630794,7.0,48,4387
9784,183,847223973X,9.0,48,4404
9785,183,8476409419,8.0,48,4411
9880,185,0380778556,10.0,49,1089
9882,190,0002740230,7.0,50,3
9889,202,0140252800,6.0,51,321
9893,212,0060801263,8.0,52,101
9894,215,0061030147,6.0,53,166
9895,217,0140250964,8.0,54,320
9897,224,0446527165,8.0,55,1714
9898,226,0671461494,8.0,56,2627
9899,228,0385337639,7.0,57,1173
9900,228,039575514X,9.0,57,1286
9901,230,0451206673,6.0,58,1932
9904,232,0486284735,8.0,59,2063
9905,232,0671021745,4.0,59,2584
9906,232,0671047612,6.0,59,2616
9907,232,0671504282,6.0,59,2631
9914,242,0553278223,10.0,60,2270
9916,242,3150000335,10.0,60,4125
9919,242,3257203659,9.0,60,4130
9920,242,3257207522,10.0,60,4133
9921,242,3257208626,8.0,60,4134
9922,242,3257208634,10.0,60,4135
9925,242,3257208669,9.0,60,4136
9926,242,3257210450,10.0,60,4137
9927,242,3257212054,10.0,60,4138
9928,242,3257212429,10.0,60,4139
9929,242,3257214154,9.0,60,4140
9930,242,3257216416,7.0,60,4141
9931,242,3257233051,9.0,60,4148
9932,242,342311360X,10.0,60,4173
9939,242,3453212150,7.0,60,4245
9941,242,3492045642,8.0,60,4255
9942,242,3498020862,8.0,60,4265
9943,242,3499110695,7.0,60,4267
9944,242,3499151502,9.0,60,4271
9948,242,3548254268,10.0,60,4287
9949,242,3570300099,6.0,60,4296
9951,242,3596292646,7.0,60,4317
9955,243,0060915544,10.0,61,107
9956,243,0060977493,7.0,61,147
9957,243,0140272100,6.0,61,330
9962,243,0316601950,9.0,61,624
9966,243,0316776963,9.0,61,637
9967,243,0316899984,7.0,61,647
9976,243,0375400117,10.0,61,960
9984,243,0385316895,6.0,61,1149
9989,243,0385720106,7.0,61,1224
9994,243,0425163407,9.0,61,1414
10001,243,044023722X,7.0,61,1600
10005,243,0446364800,9.0,61,1691
10009,243,0446606383,6.0,61,1738
10012,243,0449006522,6.0,61,1799
10021,243,0553580388,8.0,61,2373
10030,243,0786863986,5.0,61,3146
10031,243,0803251718,5.0,61,3196
10035,243,155874262X,5.0,61,3752
10036,244,0060977493,7.0,62,147
10037,244,0060987103,8.0,62,149
10038,244,0151008116,9.0,62,411
10039,244,0375704965,8.0,62,996
10040,244,0525947647,9.0,62,2172
10041,244,0804111359,8.0,62,3218
10042,244,155874262X,6.0,62,3752
10043,244,1558744150,6.0,62,3754
10044,247,0435272683,7.0,63,1482
10052,254,0060502320,7.0,64,82
10057,254,0060934700,9.0,64,127
10059,254,0060976977,7.0,64,145
10071,254,0064471047,7.0,64,251
10073,254,0066238501,5.0,64,255
10084,254,0142001740,9.0,64,395
10091,254,0312863934,9.0,64,547
10116,254,0373033605,5.0,64,833
10126,254,0373162669,5.0,64,860
10130,254,0373226063,6.0,64,874
10132,254,0373226144,5.0,64,875
10138,254,0373243944,5.0,64,881
10140,254,0373243979,4.0,64,882
10152,254,0373709889,5.0,64,929
10154,254,0373810431,7.0,64,935
10156,254,0373810601,6.0,64,936
10161,254,0373834446,8.0,64,939
10164,254,0373834489,9.0,64,940
10170,254,0373836023,7.0,64,943
10177,254,0375756469,9.0,64,1017
10181,254,037582345X,9.0,64,1028
10182,254,0375823468,9.0,64,1029
10184,254,0380730448,8.0,64,1076
10186,254,0380789035,10.0,64,1095
10187,254,0380810492,7.0,64,1102
10188,254,0380817845,8.0,64,1108
10189,254,0380973634,10.0,64,1117
10190,254,0380973650,9.0,64,1118
10191,254,0380973839,9.0,64,1119
10192,254,0380977281,8.0,64,1121
10194,254,038097827X,8.0,64,1123
10202,254,0399146431,9.0,64,1323
10208,254,0439064864,9.0,64,1485
10209,254,0439064872,9.0,64,1486
10210,254,0439136350,9.0,64,1493
10211,254,0439136369,9.0,64,1494
10212,254,0439139597,9.0,64,1495
10227,254,0446341932,5.0,64,1674
10243,254,0451167317,8.0,64,1882
10246,254,0451406176,6.0,64,1950
10248,254,0451409256,7.0,64,1955
10251,254,0451524934,9.0,64,2009
10253,254,0451526341,8.0,64,2011
10267,254,0553263633,8.0,64,2248
10270,254,0553280325,8.0,64,2274
10279,254,0590353403,9.0,64,2430
10284,254,0618002219,9.0,64,2523
10285,254,0618002227,8.0,64,2524
10290,254,0671021001,7.0,64,2582
10306,254,0679879242,8.0,64,2841
10308,254,0681415207,7.0,64,2845
10343,254,1556520743,9.0,64,3729
10346,254,156389226X,9.0,64,3796
10349,254,1563895730,9.0,64,3797
10353,254,1567310877,8.0,64,3814
10354,254,156971620X,9.0,64,3826
10360,254,1931081727,9.0,64,3980
10364,256,0440235502,9.0,65,1590
10365,256,044023722X,8.0,65,1600
10366,257,1573225487,8.0,66,3842
10367,257,1853260673,8.0,66,3913
10369,272,0060977477,7.0,67,146
10371,272,0520011171,7.0,67,2149
10373,272,0670856045,7.0,67,2546
10374,272,0872200760,8.0,67,3453
10376,273,0671649949,6.0,68,2674
10377,278,0590431110,6.0,69,2442
10378,280,0316769487,7.0,70,636
10379,289,0064470113,7.0,71,250
10380,289,0553571486,6.0,71,2336
10381,291,0972044205,9.0,72,3675
10382,300,0312963009,5.0,73,563
10383,300,0345430476,5.0,73,792
10385,300,0380728729,5.0,73,1071
10386,300,038081840X,5.0,73,1109
10387,300,0449912302,9.0,73,1859
10388,300,055329198X,5.0,73,2290
10389,300,0671018930,5.0,73,2578
10390,300,0812541642,5.0,73,3317
10391,302,0312988699,4.0,74,592
10393,310,8483007010,7.0,75,4425
10395,313,0385313748,8.0,76,1145
10397,323,1575843366,5.0,77,3857
10398,326,0684193957,10.0,78,2848
10400,332,0380730138,6.0,79,1074
10402,334,1573228737,8.0,80,3846
10403,337,9681500555,9.0,81,4469
10405,339,0452283914,8.0,82,2039
10407,345,067153484X,6.0,83,2648
10408,356,0380728273,7.0,84,1070
10412,361,8433914545,8.0,85,4379
10413,361,8484509141,4.0,85,4429
10414,362,0446606197,7.0,86,1737
10423,367,0449005615,9.0,87,1797
10425,372,3596214629,8.0,88,4311
10426,376,0062770500,7.0,89,233
10427,376,0671847546,5.0,89,2745
10436,383,0380815923,10.0,90,1104
10437,383,0385416342,10.0,90,1174
10440,383,0425098109,5.0,90,1376
10445,383,0517577402,10.0,90,2145
10452,383,0743411269,5.0,90,3023
10459,383,0891091963,5.0,90,3570
10463,383,1880185008,5.0,90,3940
10475,387,0198320264,2.0,91,446
10476,387,0373196989,6.0,91,868
10478,387,0451527747,10.0,91,2015
10480,387,0812504208,9.0,91,3267
10481,387,1590071212,9.0,91,3894
10483,388,0060973897,8.0,92,139
10484,388,0060976845,3.0,92,144
10485,388,006101351X,6.0,92,160
10486,388,0140104682,6.0,92,298
10489,388,039456894X,8.0,92,1251
10492,388,0449002632,7.0,92,1792
10493,388,0449213773,10.0,92,1820
10494,388,0452279690,10.0,92,2030
10495,388,0553569058,10.0,92,2334
10497,388,0679725393,9.0,92,2799
10498,388,0802114369,8.0,92,3183
10500,388,0819154946,8.0,92,3352
10501,388,0897322339,7.0,92,3596
10502,388,0940322978,4.0,92,3646
10503,388,1573225126,5.0,92,3841
10504,388,1579651658,8.0,92,3873
10505,388,1878424319,7.0,92,3935
10510,392,8427007450,10.0,93,4374
10512,392,8429725792,7.0,93,4375
10536,392,8474103347,7.0,93,4405
10540,392,8475960650,5.0,93,4408
10541,392,8475960936,9.0,93,4409
10545,392,8476021844,5.0,93,4410
10546,392,8477270120,5.0,93,4414
10555,392,8478092943,7.0,93,4415
10557,392,8478098267,9.0,93,4416
10559,392,8478884963,9.0,93,4419
10560,392,8483002523,5.0,93,4424
10563,392,8486433193,5.0,93,4431
10572,393,0600586898,6.0,94,2511
10574,393,1857938011,6.0,94,3925
10580,408,0312283784,8.0,95,523
10588,408,0553582682,9.0,95,2381
10589,408,0590947257,8.0,95,2503
10592,408,0801491827,6.0,95,3180
10598,408,1561561428,7.0,95,3776
10599,413,0553210092,8.0,96,2211
10600,413,0553258524,7.0,96,2242
10605,424,0316314927,5.0,97,618
10607,424,0375414746,6.0,97,975
10610,424,0425156842,7.0,97,1409
10612,424,0452277337,7.0,97,2028
10614,424,0671021001,6.0,97,2582
10616,424,0805063897,8.0,97,3237
10617,430,0679777431,8.0,98,2836
10618,431,0553285343,4.0,99,2283
10619,432,0486285529,7.0,100,2064
10624,433,0385495145,7.0,101,1204
10626,433,0842329129,5.0,101,3403
10631,440,0393321576,8.0,102,1239
10632,440,0743424425,10.0,102,3038
10633,440,0786868015,7.0,102,3152
10634,441,0446610178,7.0,103,1756
10635,441,0684854953,5.0,103,2877
10636,441,0743229878,8.0,103,3007
10639,444,0385337132,7.0,104,1172
10640,444,0440235057,7.0,104,1588
10642,444,0618119760,7.0,104,2527
10643,444,0871138646,8.0,104,3446
10644,446,0026329859,10.0,105,20
10648,446,0060925000,8.0,105,112
10649,446,0060932759,8.0,105,124
10650,446,0061000280,10.0,105,152
10655,446,0393048977,5.0,105,1236
10657,446,039914739X,3.0,105,1331
10660,446,0451523318,10.0,105,2005
10661,446,0486281965,10.0,105,2061
10665,446,0684824442,9.0,105,2860
10667,446,081296666X,5.0,105,3344
10671,446,1877727083,8.0,105,3934
10672,447,0486206173,4.0,106,2053
10673,453,0312278586,6.0,107,518
10678,460,8845229041,3.0,108,4462
10679,460,887641486X,8.0,108,4463
10681,463,0140370900,8.0,109,360
10683,472,0030096189,10.0,110,31
10684,472,0312965745,5.0,110,566
10685,472,0345374657,9.0,110,744
10686,472,0395710901,9.0,110,1285
10687,472,080521061X,9.0,110,3241
10691,475,0679310002,10.0,111,2765
10692,476,0312288115,5.0,112,525
10695,476,0515118656,8.0,112,2092
10699,476,1561672033,8.0,112,3778
10700,479,0425178242,7.0,113,1439
10702,486,0060976845,8.0,114,144
10706,486,0451202341,8.0,114,1916
10707,486,0743418190,7.0,114,3032
10714,487,0345441133,7.0,115,804
10717,487,0385335407,8.0,115,1163
10719,487,0385490992,7.0,115,1198
10724,487,0486272664,9.0,115,2057
10729,487,0671888587,6.0,115,2758
10732,487,0945586051,7.0,115,3651
10735,489,0590419625,7.0,116,2437
10736,493,0385472951,8.0,117,1183
10737,494,0451195663,5.0,118,1911
10738,496,0425182878,8.0,119,1452
10739,496,055356451X,8.0,119,2328
10741,499,0743412621,10.0,120,3026
10742,500,0849943450,10.0,121,3427
10743,500,084994371X,8.0,121,3428
10748,503,0140179836,10.0,122,311
10751,503,0345348656,8.0,122,724
10752,503,0373076746,7.0,122,841
10755,503,0385483724,8.0,122,1190
10756,503,0385496095,10.0,122,1205
10757,503,0395798671,10.0,122,1288
10759,503,0439099404,10.0,122,1490
10760,503,0440241006,10.0,122,1605
10761,503,0440508827,10.0,122,1626
10763,503,0515131679,8.0,122,2117
10766,503,068484267X,10.0,122,2869
10769,503,0805009086,10.0,122,3224
10770,503,0809244942,10.0,122,3253
10772,503,0892819774,10.0,122,3571
10773,503,1558743669,10.0,122,3753
10776,505,006017143X,9.0,123,54
10778,505,0345313860,7.0,123,694
10781,505,0385306032,8.0,123,1141
10782,505,038549825X,8.0,123,1209
10783,505,042517736X,7.0,123,1436
10784,505,0553202294,8.0,123,2207
10787,505,0671868713,8.0,123,2749
10788,505,0679401377,8.0,123,2766
10789,505,0805056491,9.0,123,3231
10790,505,0816152446,7.0,123,3348
10791,505,1562827049,8.0,123,3788
10792,507,0020427859,9.0,124,13
10794,507,0060558865,8.0,124,96
10801,507,0140230165,7.0,124,316
10803,507,0142001740,10.0,124,395
10812,507,0312312628,9.0,124,529
10813,507,0312986769,9.0,124,591
10819,507,0345369068,8.0,124,738
10825,507,034546074X,8.0,124,827
10826,507,0375815147,9.0,124,1025
10830,507,0425115844,7.0,124,1384
10831,507,0425168948,7.0,124,1420
10847,507,0451184718,9.0,124,1904
10852,507,0553294849,7.0,124,2292
10853,507,0553297341,7.0,124,2296
10856,507,0553564528,7.0,124,2329
10858,507,0553571842,7.0,124,2338
10859,507,0553575538,7.0,124,2357
10860,507,0553576801,7.0,124,2360
10862,507,055357695X,7.0,124,2361
10864,507,0553580523,7.0,124,2374
10867,507,0553583441,7.0,124,2389
10868,507,0553583468,7.0,124,2390
10869,507,0590021117,7.0,124,2416
10880,507,0679893105,9.0,124,2844
10885,507,0689710879,10.0,124,2920
10886,507,0689710887,10.0,124,2921
10887,507,0689710895,10.0,124,2922
10888,507,0689711522,10.0,124,2923
10890,507,0743260244,10.0,124,3012
10892,507,0743444523,8.0,124,3048
10896,507,0767912918,7.0,124,3114
10904,507,0812533534,10.0,124,3311
10910,507,0821772953,8.0,124,3369
10914,507,0898153778,5.0,124,3601
10916,507,0936034025,8.0,124,3641
10918,507,1557733856,7.0,124,3738
10919,507,1557734909,7.0,124,3740
10923,508,0385335679,6.0,125,1166
10924,508,0440122090,7.0,125,1521
10925,512,0671525832,5.0,126,2642
10926,513,0553279572,9.0,127,2272
10930,523,0060930187,8.0,128,119
10931,530,0516076272,10.0,129,2134
10932,537,0679450432,7.0,130,2787
10934,538,0821775863,8.0,131,3372
10935,542,0670855758,8.0,132,2545
10939,558,0446364193,8.0,133,1687
10943,565,0061042943,8.0,134,177
10948,566,0312206763,6.0,135,505
10950,566,0385314019,6.0,135,1146
10951,566,0399144463,2.0,135,1317
10952,566,0618231617,8.0,135,2532
10953,566,0743444167,6.0,135,3046
10956,567,0140185216,10.0,136,313
10958,567,0425174484,8.0,136,1432
10960,567,0486272745,10.0,136,2058
10961,567,0684717255,9.0,136,2849
10962,567,0787955671,8.0,136,3169
10967,585,8807120194,7.0,137,4448
10968,592,0062507249,7.0,138,220
10969,595,0060083298,9.0,139,42
10970,595,0140293248,9.0,139,341
10971,595,0446610399,9.0,139,1757
10972,595,0446672211,10.0,139,1776
10975,595,0807070718,8.0,139,3246
10976,595,1576737357,7.0,139,3861
10977,596,0345305477,10.0,140,691
10979,596,0743213831,8.0,140,2999
10984,619,0062517856,7.0,141,228
10985,619,015600710X,8.0,141,429
10986,619,0316735027,6.0,141,632
10991,619,193156146X,9.0,141,3984
10992,620,0140021566,6.0,142,281
10995,620,0449245691,7.0,142,1843
10998,625,2070334368,7.0,143,3996
11000,625,2070384349,10.0,143,4006
11001,625,2070417743,9.0,143,4015
11002,625,207053880X,10.0,143,4024
11003,625,2253004022,9.0,143,4037
11006,625,2253007102,10.0,143,4043
11007,625,2266029460,10.0,143,4083
11008,625,2266033689,9.0,143,4084
11009,625,2266084372,8.0,143,4086
11026,626,3423202033,7.0,144,4182
11037,626,3492207006,10.0,144,4256
11067,628,3442724686,5.0,145,4216
11068,628,3596144434,4.0,145,4303
11070,638,0060164662,10.0,146,49
11071,638,0060191929,9.0,146,63
11073,638,0140107649,10.0,146,299
11074,638,0140128107,10.0,146,305
11075,638,0151000719,10.0,146,404
11076,638,0151001006,10.0,146,405
11077,638,0316603287,9.0,146,625
11078,638,0316666343,10.0,146,627
11079,638,0316693006,10.0,146,628
11080,638,0316693200,9.0,146,629
11081,638,0316769487,10.0,146,636
11082,638,0316776963,10.0,146,637
11083,638,0316779423,10.0,146,643
11084,638,0316779490,9.0,146,644
11085,638,0316789089,10.0,146,646
11086,638,0316969443,10.0,146,650
11087,638,0345339711,10.0,146,715
11088,638,0345428900,8.0,146,791
11091,638,0375400699,10.0,146,961
11092,638,0380978539,8.0,146,1124
11093,638,0385420161,9.0,146,1175
11094,638,0385470819,9.0,146,1180
11095,638,0385500769,10.0,146,1211
11096,638,0385504209,10.0,146,1215
11097,638,0385505833,10.0,146,1216
11099,638,0394574745,8.0,146,1253
11103,638,0399148582,9.0,146,1336
11104,638,0425184129,9.0,146,1456
11106,638,0446523569,10.0,146,1707
11107,638,0446525502,9.0,146,1708
11108,638,0446525537,9.0,146,1709
11109,638,0446527793,10.0,146,1717
11110,638,0446531332,10.0,146,1721
11112,638,0525943862,8.0,146,2164
11113,638,052594463X,9.0,146,2165
11116,638,0609605925,8.0,146,2515
11117,638,0609606727,8.0,146,2516
11119,638,0670892963,7.0,146,2550
11120,638,0671042556,9.0,146,2615
11121,638,0679410430,10.0,146,2767
11122,638,0679419624,10.0,146,2772
11123,638,0679442790,10.0,146,2784
11125,638,0679603352,10.0,146,2793
11126,638,067972768X,10.0,146,2800
11127,638,0679732241,9.0,146,2803
11128,638,0679746048,7.0,146,2817
11133,638,0684874318,10.0,146,2891
11134,638,0688180639,9.0,146,2918
11136,638,0743230051,9.0,146,3008
11137,638,0743406176,10.0,146,3017
11139,638,0842336214,7.0,146,3404
11140,638,1558747028,10.0,146,3759
11141,638,1558747346,8.0,146,3762
11142,638,1570717257,9.0,146,3832
11143,639,0451176812,7.0,147,1891
11144,640,0394551427,8.0,148,1246
11145,640,0446602086,5.0,148,1726
11147,640,0718144538,8.0,148,2968
11148,641,0064407667,5.0,149,243
11151,643,0007100221,7.0,150,10
11152,643,0061092606,8.0,150,197
11156,643,0140292918,8.0,150,340
11157,643,0140366660,9.0,150,357
11158,643,0140366857,9.0,150,358
11160,643,0140622063,8.0,150,380
11161,643,0198604025,7.0,150,447
11165,643,0416196772,8.0,150,1354
11172,643,057120354X,5.0,150,2407
11173,643,0571209521,7.0,150,2408
11174,643,0671894455,7.0,150,2760
11175,643,0743222229,8.0,150,3001
11176,643,0743462335,8.0,150,3051
11177,643,0747538069,8.0,150,3065
11181,643,0752804510,8.0,150,3072
11185,643,0890877564,8.0,150,3566
11188,643,1405200677,8.0,150,3689
11191,643,1841950521,9.0,150,3903
11192,643,1841952931,8.0,150,3904
11196,643,1853260002,2.0,150,3909
11197,643,185479549X,8.0,150,3919
11198,643,1854795554,9.0,150,3920
11200,643,1858813093,7.0,150,3928
11203,643,2020315491,8.0,150,3990
11204,643,2070322068,8.0,150,3995
11209,643,2070393577,8.0,150,4008
11211,643,2253000868,8.0,150,4033
11212,643,2253001457,8.0,150,4035
11213,643,2253002895,7.0,150,4036
11214,643,2253006866,8.0,150,4042
11215,643,2253037796,7.0,150,4047
11216,643,2253043974,8.0,150,4048
11218,643,2253049417,9.0,150,4049
11219,643,2253051381,7.0,150,4050
11220,643,2253063339,10.0,150,4054
11221,643,2253140872,8.0,150,4057
11222,643,2253148539,8.0,150,4060
11223,643,2253170127,7.0,150,4065
11224,643,2253170372,8.0,150,4067
11225,643,2253170569,8.0,150,4068
11234,643,2857043821,6.0,150,4110
11236,643,2871290911,6.0,150,4114
11238,643,2876916193,7.0,150,4117
11239,643,2909051196,7.0,150,4122
11241,649,0375501347,7.0,151,977
11242,650,0060927240,7.0,152,114
11243,651,0060006048,5.0,153,38
11244,651,0060934719,8.0,153,128
11245,651,0307215342,6.0,153,476
11246,651,0312287240,8.0,153,524
11249,651,0345370740,7.0,153,740
11251,651,0345403339,7.0,153,772
11252,651,0374343381,7.0,153,952
11253,651,0374386676,8.0,153,953
11254,651,0380788497,7.0,153,1092
11257,651,0425049981,10.0,153,1362
11258,651,0425142485,6.0,153,1403
11260,651,0440219604,8.0,153,1554
11261,651,0440226694,8.0,153,1583
11262,651,0446300101,8.0,153,1664
11265,651,0451456548,7.0,153,1983
11266,651,0553574159,6.0,153,2348
11267,651,0553574167,6.0,153,2349
11268,651,0553574175,6.0,153,2350
11269,651,0553579673,7.0,153,2369
11271,651,0679801146,4.0,153,2837
11272,651,0786886463,7.0,153,3160
11273,651,0786889160,7.0,153,3162
11276,651,0962893862,4.0,153,3655
11279,651,156341029X,8.0,153,3793
11281,651,1563411148,6.0,153,3794
11282,651,1563899388,6.0,153,3798
11283,651,1886383421,4.0,153,3954
11284,651,1888451084,7.0,153,3958
11286,657,038529929X,6.0,154,1136
11287,657,0767903285,5.0,154,3105
11288,660,1573229571,8.0,155,3850
11289,677,0345418778,8.0,156,782
11292,683,0517201658,8.0,157,2141
11293,685,039914370X,7.0,158,1315
11294,685,0743211383,10.0,158,2998
11295,695,0312977905,5.0,159,574
11296,695,0451205421,7.0,159,1927
11297,695,0812521331,7.0,159,3291
11298,695,1884777805,8.0,159,3948
11300,698,0894342789,5.0,160,3577
11302,705,8806142267,7.0,161,4441
11306,707,0394559487,5.0,162,1249
11307,707,039457513X,5.0,162,1254
11308,707,0670844594,8.0,162,2542
11309,708,0804001944,7.0,163,3207
11310,709,0060535032,5.0,164,90
11311,709,0064405052,9.0,164,239
11312,709,0064409457,6.0,164,246
11313,709,0152162445,10.0,164,420
11314,709,015216250X,10.0,164,421
11315,709,0152162577,10.0,164,422
11316,709,0316666343,3.0,164,627
11318,709,0345391802,7.0,164,762
11319,709,0439042917,9.0,164,1483
11320,709,043922165X,9.0,164,1500
11321,709,0439221676,4.0,164,1501
11322,709,0439221684,5.0,164,1502
11323,709,0439221706,4.0,164,1503
11324,709,0439221714,4.0,164,1504
11325,709,0439221730,4.0,164,1505
11326,709,0440219078,10.0,164,1553
11327,709,0440415993,10.0,164,1618
11330,709,0590897985,9.0,164,2500
11331,709,0689829698,6.0,164,2933
11332,709,0689832877,10.0,164,2934
11335,709,1562477528,9.0,164,3784
11345,712,3257201761,6.0,165,4129
11346,712,3404118960,5.0,165,4151
11348,712,349913358X,6.0,165,4269
11350,713,0753804700,10.0,166,3078
11352,714,0451155750,7.0,167,1871
11356,714,0884111342,6.0,167,3506
11358,717,0671694049,7.0,168,2690
11361,726,0373250339,5.0,169,887
11362,726,0380820447,10.0,169,1112
11363,726,0385497679,10.0,169,1208
11364,726,0451454243,10.0,169,1979
11375,728,067175145X,5.0,170,2724
11385,730,0380538504,5.0,171,1046
11390,735,038533334X,4.0,172,1159
11391,735,0440120470,6.0,172,1520
11393,735,0440222818,7.0,172,1565
11395,735,0440224829,9.0,172,1575
11397,735,044661162X,9.0,172,1764
11398,735,0449001954,8.0,172,1791
11399,735,0449131548,8.0,172,1801
11400,735,0451185277,8.0,172,1906
11404,735,0515134368,9.0,172,2123
11406,735,0671779338,10.0,172,2731
11407,735,1551660016,10.0,172,3696
11410,739,1558505377,9.0,173,3743
11415,741,0130139165,8.0,174,266
11416,741,0140065172,10.0,174,289
11419,741,0198320264,10.0,174,446
11424,741,0373036582,9.0,174,834
11426,741,0373037449,10.0,174,835
11437,741,0373196725,10.0,174,866
11438,741,0373196741,3.0,174,867
11446,741,0381999866,8.0,174,1125
11447,741,0393030342,10.0,174,1232
11456,741,044132231X,8.0,174,1656
11458,741,0450029956,10.0,174,1861
11459,741,0451524489,10.0,174,2007
11460,741,0451526503,10.0,174,2012
11464,741,0553256785,8.0,174,2238
11468,741,0590514776,6.0,174,2484
11481,743,0786889705,7.0,175,3166
11482,744,0425113892,7.0,176,1382
11483,744,042512892X,8.0,176,1391
11484,744,0425137945,8.0,176,1400
11485,746,014036336X,8.0,177,356
11488,746,0375821813,8.0,177,1027
11489,746,0394820371,8.0,177,1271
11491,746,0812516826,5.0,177,3285
11492,753,0679420118,10.0,178,2774
11493,753,0741402858,8.0,178,2981
11494,753,0741402912,10.0,178,2982
11495,753,0741403056,10.0,178,2983
11496,753,0741403471,10.0,178,2984
11497,753,0741403781,10.0,178,2985
11498,753,0741405784,8.0,178,2986
11499,753,0741407213,10.0,178,2987
11500,753,0741409690,10.0,178,2988
11501,753,074141127X,10.0,178,2989
11503,753,0759612277,10.0,178,3082
11504,753,0871137380,10.0,178,3445
11505,753,1585007366,10.0,178,3880
11508,756,0553568760,5.0,179,2333
11509,757,034538184X,8.0,180,752
11510,758,0140620109,9.0,181,376
11511,758,0140620125,10.0,181,377
11514,759,0671745530,7.0,182,2720
11515,763,0553211412,8.0,183,2216
11516,763,0671510053,10.0,183,2632
11518,763,0805062971,10.0,183,3235
11519,765,1573229385,8.0,184,3849
11521,767,0945397410,10.0,185,3649
11522,769,0060914653,10.0,186,106
11523,771,0345347536,10.0,187,720
11524,774,055321313X,8.0,188,2219
11525,776,0060529709,7.0,189,88
11526,776,0140274154,9.0,189,332
11527,776,0375507256,10.0,189,982
11528,776,0375704027,8.0,189,994
11530,776,0876850867,8.0,189,3468
11531,776,3473540420,9.0,189,4250
11534,777,0590484753,9.0,190,2482
11535,777,0874067391,9.0,190,3456
11537,778,039914739X,10.0,191,1331
11538,780,0449911004,10.0,192,1857
11539,782,0975311255,10.0,193,3676
11540,785,0743237188,5.0,194,3011
11541,786,0553584510,6.0,195,2394
11542,786,0553586122,3.0,195,2398
